,Unnamed: 0,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z
0,192.319796,0.764440761294,-0.289513824927,0.00180193064116,-0.0265148706802,0.999422649936,0.00384211122499,0.0208941764252,1.25899989009,2.56700001061,-4.99200003147,0.0920000001788,0.524999976158,0.153999999166
1,192.420950991,0.76464782842,-0.289632570735,0.00224741198325,-0.0267500963748,0.999409732956,0.00356799688112,0.0212500117838,-0.976000005005,2.42199999988,-5.12699996233,0.0830000005662,0.525999993086,0.148999996483
2,192.522105983,0.764388197169,-0.290866515746,0.00221456709787,-0.0263101724972,0.999428392228,0.00328570651889,0.0209667725138,1.50400001406,-0.452999970317,-4.96699999571,0.106499999762,0.518999993801,0.186999998986
3,192.623260974,0.764883280862,-0.289741687189,0.00228799272994,-0.0263653911917,0.999416574727,0.00359877711334,0.0214032276328,0.239000028372,1.45200000107,-5.04699997902,0.0980000011623,0.530499994755,0.177000001073
4,192.724415965,0.764545492039,-0.290157369012,0.00224144903793,-0.0254969768856,0.999446671903,0.00364100380572,0.0210464031387,1.56899995207,1.17199999988,-5.79699997902,0.11950000003,0.511000007391,0.155000001192
5,192.825570957,0.764829281742,-0.290020804387,0.00216730221815,-0.0260310949528,0.999429475815,0.00346774993294,0.02123445248,0.718999928236,0.681999990346,-5.05699996948,0.10300000012,0.522000014782,0.163500003517
6,192.926725948,0.764834904705,-0.289901798138,0.00228723234289,-0.0264754005564,0.99941387734,0.00335192841798,0.0214353308571,2.56900007129,0.31700001061,-5.47699995637,0.104499999433,0.518000006676,0.158500000834
7,193.027880939,0.765398681427,-0.289997542812,0.00286568322682,-0.0260409842288,0.999414108894,0.00346350194392,0.0219211408451,2.4940000236,1.34200000167,-5.17199997902,0.0995000004768,0.525499999523,0.168000005186
8,193.12903593,0.765170996249,-0.290196538226,0.00275447371404,-0.0257927339517,0.999426332603,0.00340193608469,0.0216807319739,1.8539999187,-0.192999979854,-5.54700000882,0.10550000146,0.497999995947,0.167000003159
9,193.230190922,0.76498281932,-0.290029067837,0.00234820607091,-0.0259561584356,0.999425369752,0.00359462294299,0.0214954519973,2.14399999977,0.0670000106098,-4.72699998617,0.0855000019073,0.527999997139,0.174500003457
