,Unnamed: 0,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z
0,188.912403,0.76654911612,-0.288633410455,0.00078603092501,-0.0267959779171,0.999346977121,0.00500491455228,0.0237180462273,2.46700003296,0.667000003159,-4.16900014877,-0.316000014544,0.617999970913,0.00400000018999
1,189.014233735,0.766154658807,-0.289804612487,0.000556140100151,-0.0263949043214,0.999368074347,0.0044261735447,0.0233887974955,2.09200003297,1.31700000912,-4.20900011063,-0.316499993205,0.606999993324,0.0365000003949
2,189.11606447,0.765792604258,-0.28950518408,-4.93942505095e-05,-0.0262640235097,0.999383542529,0.00467706144681,0.02281943149,2.10700001865,0.907000008972,-4.2539999485,-0.324499994516,0.607500016689,0.0365000013262
3,189.217895205,0.766376041989,-0.289892289538,0.000433457266371,-0.0265201361568,0.999362644065,0.00445469088654,0.0234753536967,1.35199999362,0.221999987959,-4.52899980545,-0.335500001908,0.601999998093,0.0329999998211
4,189.31972594,0.766455486899,-0.289795258848,0.000788858926795,-0.026523369178,0.999360652681,0.00440843404376,0.0235658646656,2.43200000674,-1.59299998731,-4.62399983406,-0.331000000238,0.602499991655,0.0614999979735
5,189.421556675,0.765705962723,-0.289850475354,0.000420757460239,-0.0264704608746,0.999377455205,0.00435899630021,0.0229114375615,2.21699997336,-0.748000018299,-4.61899995804,-0.32349999249,0.602499991655,0.0374999996275
6,189.52338741,0.766269613224,-0.28980899732,0.000370654457119,-0.0264880522684,0.999365986393,0.00438809584765,0.0233792803066,2.29200002104,0.40199999325,-4.16899991035,-0.334499999881,0.603500008583,0.0315000005066
7,189.625218145,0.765688791382,-0.290039885379,4.62674566965e-05,-0.0261659299876,0.999388089152,0.00435734206249,0.0227959003967,2.47699996382,1.17200002819,-4.53399991989,-0.331499993801,0.604999989271,0.0245000002906
8,189.72704888,0.765756847877,-0.289712902332,0.000372347503209,-0.0264292157807,0.999377952967,0.00444041555399,0.022923474495,2.39699998051,0.802000001071,-4.40400004387,-0.329500004649,0.604499995708,0.0570000018924
9,189.828879614,0.766056907457,-0.289671091615,0.000500845719862,-0.0267379868898,0.999362786263,0.00449842141753,0.0232108031777,3.61199989468,1.07200000435,-4.35899996758,-0.328999996186,0.597500026226,0.0159999998287
10,189.930710349,0.766217177044,-0.289897161929,0.000536769470045,-0.0264770269365,0.999366745762,0.00436933103686,0.023365495022,1.90699997097,0.882000006735,-4.82400012016,-0.305999994278,0.574000000954,0.0254999995232
11,190.032541084,0.766357244681,-0.289991384681,0.000778981715827,-0.0263292293015,0.999365970056,0.00441323833919,0.0235543114207,2.13699999005,-0.717999987306,-4.74399995804,-0.326999992132,0.59549999237,0.063500000164
12,190.134371819,0.766019324725,-0.28941131407,0.000560484349981,-0.0263546638965,0.999372322671,0.00465817151826,0.0232070903384,2.05200001151,0.706999994815,-5.01399993897,-0.321000009775,0.584999978542,0.0219999998808
13,190.236202554,0.765904714309,-0.289987982348,0.000164094883712,-0.0263340474958,0.999377474869,0.00434913632162,0.0230703343215,2.73200001865,0.381999999285,-5.16400003433,-0.317000001669,0.586500018835,0.0229999995791
14,190.338033289,0.766151305754,-0.289666376111,0.00044014989971,-0.0263826201891,0.999367534816,0.00459998223806,0.0233900503006,1.86700000912,-0.528000019491,-4.75900006294,-0.333000004292,0.598499983549,0.0629999991507
15,190.439864024,0.765810165289,-0.289651404068,0.000240099333808,-0.0263273783892,0.999378318445,0.00455825506979,0.0229962761273,2.16200002581,0.197000004351,-4.83399987221,-0.328999996185,0.601000010967,0.0419999994338
