,Unnamed: 0,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z
0,194.158851,0.765001444083,-0.291211361998,-0.000154255584605,-0.0272102625865,0.999378809739,0.0039474411371,0.0220457243509,1.54799995422,1.47500000894,-5.58299970627,-0.453999996185,0.556999981403,0.0189999993891
1,194.259700387,0.765370163765,-0.290531065666,0.000128654949574,-0.0280033490148,0.999347848611,0.00380850210409,0.0224724010221,0.998000001907,0.780000011438,-4.61299979687,-0.456000000239,0.552500009537,0.0409999992698
2,194.360549775,0.76514541229,-0.290576993146,-0.000102056604277,-0.0280142661671,0.999352873165,0.00398530419603,0.0222020227688,1.22800002098,1.2650000006,-4.93299984932,-0.469000011683,0.559000015259,0.0410000011325
3,194.461399162,0.765554434544,-0.290211114,0.00032793518944,-0.0278270215173,0.99934493325,0.00409067050151,0.0227641423447,1.67800006866,0.434999987483,-5.68299984932,-0.446999996901,0.550000011921,0.0289999991655
4,194.562248549,0.765169392956,-0.290668715343,-5.4930806822e-05,-0.027595573979,0.999364569027,0.00399413649397,0.0221841595314,1.70300004482,1.73000000417,-5.63799977302,-0.478000000119,0.557500004768,0.00849999999627
5,194.663097937,0.765395035233,-0.29088212187,0.000174283088364,-0.0274994269893,0.999362744318,0.00365818192993,0.0224587705261,0.887999987602,2.34000001848,-6.7279998064,-0.460500001907,0.533499985934,-0.00700000021605
6,197.285182007,0.765285661263,-0.290864208035,-0.000355605334568,-0.0280405457942,0.999349577426,0.00366066338047,0.0223756084902,0.75799999237,2.5150000304,-5.57799983025,-0.463500007987,0.537999987603,-0.0109999999404
7,197.386031394,0.765425534133,-0.29016263091,-0.000150530605939,-0.0279992285576,0.999346860571,0.00401738796646,0.0224879014476,1.09799990654,3.07500003278,-6.10299992561,-0.504000008106,0.587000012398,-0.0170000009239
8,197.486880782,0.765549032709,-0.290594903207,7.74983867325e-05,-0.0276480417162,0.999353093137,0.00390815906253,0.0226624830632,0.657999968529,1.19000000227,-6.24299985171,-0.504500001668,0.548999994994,0.0125000001862
9,197.587730169,0.765608484328,-0.28978274473,-4.865839178e-06,-0.0281039584276,0.999340652521,0.00414443234942,0.0226079436737,2.67800006866,2.9699999541,-5.67799985408,-0.508499979973,0.559500008821,-0.00700000015785
10,197.688579556,0.765885979048,-0.290497758664,0.000475513597578,-0.0278302516898,0.999340630968,0.00389949267419,0.0229892472299,1.89799997807,3.04500000179,-5.99799978733,-0.485500007868,0.563500016927,0.00500000012107
11,197.789428944,0.765447766318,-0.29070398412,2.72119937945e-05,-0.0278329679214,0.999350060511,0.00381971344565,0.0225863298303,1.29799995423,1.55500000716,-5.87299990654,-0.497500002384,0.573499977589,-0.00249999994412
12,197.890278331,0.765896544697,-0.290627699169,0.000250033037206,-0.0280330024388,0.999337032724,0.00366058028433,0.0229371712645,1.99300000667,2.94499997795,-5.61799991131,-0.491500005126,0.559000015258,-0.0175000000745
13,197.991127718,0.765558400597,-0.29102113975,0.000110973982795,-0.0276962018988,0.999352999616,0.00375341099372,0.0226356726127,1.42800006866,4.4549999088,-5.39299988747,-0.522000014782,0.575999975204,-0.0130000002682
14,198.091977106,0.765914674518,-0.290193707218,4.21754412899e-05,-0.0279590195351,0.999337191527,0.00400304380378,0.0229637915222,2.19799993038,3.01999996602,-6.08799982071,-0.495499998331,0.559499979019,0.00050000002375
15,198.192826493,0.765820584662,-0.290788071194,0.000144980930406,-0.0281771834043,0.999332563274,0.00365848014513,0.0229564792297,3.09799990654,2.9699999541,-5.72299981117,-0.511500000954,0.553499996662,-0.0175000000745
16,198.29367588,0.765515863353,-0.290426937896,-9.8066549177e-05,-0.0281387178598,0.999339175248,0.00393166698745,0.0226667097599,1.66799995899,2.97000001371,-5.82799983025,-0.4905000031,0.558499991894,-0.00800000026355
17,198.394525268,0.765506093482,-0.290284097712,-0.000147847893251,-0.0282013182248,0.9993395026,0.00385819560264,0.022588308431,1.44299993515,3.60000000894,-5.71299982071,-0.504999995231,0.569499999285,-0.0329999998212
18,198.495374655,0.765809097988,-0.289876230284,0.000346873592872,-0.0283013900206,0.999326946627,0.00408851312615,0.0229711414319,1.68800005913,5.09500001371,-6.12299990654,-0.483999997377,0.566999971867,-0.0340000018477
