,Unnamed: 0,.endpoint_state.pose.position.x,.endpoint_state.pose.position.y,.endpoint_state.pose.position.z,.endpoint_state.pose.orientation.x,.endpoint_state.pose.orientation.y,.endpoint_state.pose.orientation.z,.endpoint_state.pose.orientation.w,.wrench_stamped.wrench.force.x,.wrench_stamped.wrench.force.y,.wrench_stamped.wrench.force.z,.wrench_stamped.wrench.torque.x,.wrench_stamped.wrench.torque.y,.wrench_stamped.wrench.torque.z
0,213.844088,0.764368978047,-0.289007905066,0.00196049161755,-0.0284899409881,0.999367399529,0.00250688931367,0.0211385791025,1.89899998456,-0.568999922276,-7.32700014114,0.185000002384,0.523999989033,0.158999994397
1,213.945049032,0.764484273875,-0.289176172791,0.00216660057887,-0.0282842251388,0.999371767946,0.00234881403729,0.0212252951217,2.20399999172,-0.708999907971,-6.73700010776,0.193499997258,0.52950000763,0.131999999285
2,214.046010065,0.764796693151,-0.289130987352,0.00222791947042,-0.0286121971249,0.999354785511,0.00230853682884,0.021580792948,1.35900002271,-0.258999979496,-7.67700004578,0.21099999547,0.5,0.134000003338
3,214.146971097,0.764252908127,-0.288695748725,0.00181281334157,-0.0282586584899,0.999373799037,0.00282071123987,0.0211060359591,1.67900001555,-0.298999941349,-6.96700000763,0.197499997914,0.517500013113,0.145999997854
4,214.24793213,0.764117535207,-0.288213500424,0.00184033357411,-0.0290838767003,0.999354990869,0.00266191404962,0.0208952450554,2.31900000125,-0.653999960422,-6.63200008869,0.185499995947,0.533499985934,0.154500000178
5,214.348893162,0.764015626768,-0.2890506102,0.00189178354046,-0.0289130029264,0.999364644992,0.00225713396167,0.0207177144478,1.9040000394,-0.148999965191,-7.17200005054,0.188500002027,0.52199998498,0.148000001908
6,214.449854195,0.764094360832,-0.288762317439,0.00160743423585,-0.0285263328177,0.99937015642,0.00263359996617,0.0209400585693,1.81900000126,-0.443999922276,-6.81200003624,0.192000001669,0.519999980927,0.154500000179
7,214.550815227,0.764023455071,-0.288769172081,0.00183734803399,-0.0287963057585,0.999365321241,0.00263021567563,0.0208034923364,3.51899998933,-0.148999965191,-6.92700004577,0.199000000954,0.511000007391,0.17650000006
8,214.65177626,0.764256509381,-0.2884997117,0.00198533551121,-0.0289172811102,0.999358743035,0.00243861193329,0.0209706421623,1.57899999171,-0.163999950886,-6.72200012207,0.202999994159,0.509000003337,0.193999998271
9,214.752737292,0.76437055243,-0.288987525225,0.00205003926886,-0.0285765439869,0.999362956207,0.00261770036087,0.0212141874907,0.919000010195,-0.20900002718,-7.11199998856,0.186499997973,0.518000006675,0.178999997676
10,214.853698325,0.764377404354,-0.289231063314,0.0018876290649,-0.0283569393853,0.999369912395,0.00263024671211,0.0211764819244,1.32899999171,-0.093999898434,-6.68700003624,0.200499996543,0.511500000954,0.169500000775
11,214.954659357,0.764283695409,-0.289260716403,0.00149515584028,-0.0285993089963,0.9993674563,0.00246475712551,0.0209911608477,0.269000004232,0.136000061035,-6.8370000124,0.20949999988,0.513500005006,0.168999999761
12,215.05562039,0.764759686645,-0.289135596399,0.00211465081627,-0.028166069779,0.999366797384,0.00269403041009,0.0215731631087,1.29400002509,0.436000013351,-7.12700009346,0.207499995828,0.520500004292,0.171500004828
13,215.156581422,0.764100617573,-0.289598400462,0.00158937002398,-0.027983100004,0.999386893378,0.00230734200644,0.0209110189862,2.14399998933,-0.204000031948,-6.97200000286,0.201000005007,0.520500004292,0.178499996662
14,215.257542455,0.764297129791,-0.288282950601,0.00169588982729,-0.0289267930168,0.999355237734,0.00294930863173,0.0210561339114,1.89899998456,-0.0440000653264,-7.16200006008,0.198000006377,0.528999984264,0.150499999523
15,215.358503487,0.764689099242,-0.288598951603,0.00218939348317,-0.02866936528,0.999353394448,0.00256193704515,0.0215419401103,2.33899992257,-0.808999931811,-7.43700003624,0.210000000894,0.518999993801,0.17650000006
